id,lnval,v_out_b,ber_y2k,lnC_raw_zero,lnL,ost,pcwork,ums03,mkost_vh,branche1,branche2,branche3,branche4,branche5,branche6,branche7,branche8,branche9,branche10,branche11,branche12,branche13,branche14
214,-999,0,0,-999,7.6417098,0,60,492025.84,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
215,-999,0,0,-999,3.2954502,0,90,-999,.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
216,-999,1,0,6.8667755,1.6896559,0,2,1678.0326,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
217,-999,0,1,9.3225975,7.1464534,0,15,-999,.69999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
218,4.3263669,0,0,2.1081567,3.8855922,1,40,2661.6763,.55000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
219,4.3692684,0,1,7.7708139,4.9751091,0,25,43245.535,.46000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
220,3.0102012,0,1,0,2.893049,1,57,565.44135,.74000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
221,4.0023994,1,0,3.9227588,2.3510575,0,86,747.00244,.40000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222,5.2909837,1,-999,2.4980509,3.1522162,0,33,3781.885,.15000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
223,4.3067508,0,0,4.9889636,4.7875705,0,30,8482.1553,.36000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
224,5.6494398,1,1,-999,3.5051198,0,100,24987.572,.69999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225,4.1284375,0,1,4.5739145,3.492928,0,20,4440.9663,.40000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
226,5.2895231,1,1,7.0720859,4.7208643,1,50,27396.959,.30000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227,-999,0,1,-999,7.0999355,0,60,309068.16,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
228,4.4261026,0,0,-999,3.1550531,0,10,12481.663,.40000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
229,-999,0,1,7.8736,5.717381,1,30,13223.25,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
230,-999,1,0,9.1513329,5.524765,0,15,-999,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
231,-999,0,1,8.1030092,5.4883242,0,25,121905.34,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
232,-999,0,1,-999,4.7734766,0,60,-999,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233,3.0306978,1,1,5.2684202,5.439456,1,27,10340.669,.47999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
234,4.1970634,0,0,2.4473231,2.390918,0,30,734.12775,.44999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
235,4.5820875,0,1,7.6601748,5.1368356,0,40,56134.07,.52999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0
236,-999,0,0,-999,6.9734645,0,30,534300.25,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
237,5.0102267,1,1,10.118181,5.7369909,1,30,261040.52,.60000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0
238,4.7812285,0,0,7.4926944,4.1176968,1,40,2449.5701,.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0
239,-999,1,0,1.3126261,2.2198074,0,100,-999,.30000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
240,2.8654053,0,0,6.4275684,6.2755175,1,15,82930.281,.83999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0
241,4.8742824,0,0,6.2720351,3.0381799,0,60,5430.5977,.0099999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0
242,-999,0,0,-999,4.2715621,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
243,-999,1,1,-999,3.6076541,0,8,4404.895,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
244,3.4132161,0,-999,4.3327413,3.745944,1,100,733.92419,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245,4.8902478,0,1,9.904274,5.600543,0,30,48339.051,.66000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0
246,4.0784874,0,1,3.4131343,2.7264485,1,100,1553.0803,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
247,-999,1,1,-999,4.6317835,0,5,-999,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
248,4.1992283,0,0,8.9912138,5.5808921,0,40,121147.9,.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
249,4.8753896,-999,1,6.7273922,5.3683462,0,0,28043.84,.090000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250,4.0974193,0,0,5.0337191,1.4851222,1,33,506.93201,.34999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251,-999,1,0,1.9913398,3.1332994,0,60,14403.969,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252,3.4255216,0,1,6.912528,5.3772135,1,20,12186.924,.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
253,-999,1,0,0,1.2679529,1,50,388.28574,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
254,2.9670026,1,1,1.3978807,5.1551952,0,18,4969.8633,.30000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255,-999,1,1,7.7496166,6.1411428,0,80,-999,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256,-999,1,1,8.555604,4.1863604,0,40,-999,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
257,3.5025108,0,0,7.063601,5.678071,0,85,3054.561,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258,-999,0,1,6.7892094,5.3830771,0,3,-999,.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0
259,-999,1,0,5.6567469,1.8434253,0,100,-999,.050000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
260,4.1715059,0,0,-999,5.1276355,0,50,15221.815,.30000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
261,3.1756914,0,1,2.8621025,3.3590925,0,10,1100.9852,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262,-999,0,0,7.0613375,2.9180055,0,80,-999,.80000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
263,3.9936726,0,1,7.2136302,6.5573511,1,10,74327.875,.64999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0
264,3.3761466,0,0,0,0,0,0,7.8042979,.30000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
265,5.6023121,0,0,6.4543748,2.4207373,0,15,19297.52,.80000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266,-999,1,0,-999,1.7939351,1,100,-999,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
267,-999,1,0,1.5778509,1.1548336,0,100,-999,.050000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
268,4.5890489,1,1,7.4697299,4.5731072,0,30,9249.3271,.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269,5.7536988,0,0,9.1599274,4.8820691,0,65,51365.398,.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
270,4.0511646,1,1,0,3.4861529,0,15,2621.7373,.54000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0
271,4.0106478,1,0,6.954463,3.2132921,1,50,4130.6182,.58999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0
272,5.2828207,0,1,5.9134073,1.6280104,1,80,5258.9971,.60000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0
273,3.9828188,0,1,0,2.2391591,1,50,1984.8065,.64999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0
274,5.3075356,1,1,4.8534341,3.4120474,0,66,11926.525,.60000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275,4.1962357,1,1,2.2783911,2.2653227,0,84,547.50299,.079999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0
276,6.0584583,0,1,8.5224171,4.1803904,0,20,18012.801,.050000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
277,4.3813953,0,1,4.4469833,5.4864864,0,5,21729.521,.029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278,-999,1,0,5.8698254,1.1811604,0,100,-999,.050000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
279,-999,1,0,3.2115638,2.968219,1,75,742.91205,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280,-999,0,0,-999,7.1902537,0,40,3286969.8,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
281,5.7944798,1,1,2.4424336,3.5401874,0,100,25683.852,.52999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0
282,3.3230565,1,1,4.3655586,4.6024947,1,15,4592.4136,.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0
283,-999,0,1,3.5465443,4.6798887,0,20,6346.7017,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
284,-999,0,0,5.0572572,3.0267396,1,45,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
285,-999,1,-999,-999,2.4858496,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
286,4.0295734,1,1,2.6766391,2.889818,0,20,627.04047,.30000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
287,4.4855886,0,1,4.3614573,4.1022248,0,100,16250.04,.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
288,6.0186534,0,1,6.970593,5.3092022,0,15,106865.2,.059999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289,3.946429,0,-999,6.7390623,6.5542097,0,30,61009.898,.34999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
290,4.0004768,1,0,3.2214627,3.147177,1,15,539.1673,.30000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
291,5.7344294,1,1,-999,5.3921018,0,100,57569.637,.050000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
292,4.3392224,1,0,4.7352953,5.0258727,0,30,8730.3145,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
293,-999,1,1,3.3906178,4.7063828,0,100,-999,.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
294,4.270412,0,1,6.7990174,4.5842919,0,10,27791.693,.64999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0
295,5.0069456,1,1,5.9405189,1.9413449,0,100,962.27728,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
296,-999,0,1,4.7875051,3.3787482,0,30,-999,.60000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0
297,-999,0,0,1.7792827,1.8227502,0,33,-999,.40000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
298,-999,0,1,-999,4.4177551,1,8,998.90594,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
299,-999,0,1,-999,5.8386407,0,10,-999,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300,-999,1,-999,-999,4.2827125,0,15,4543.1499,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
301,3.6000748,0,-999,6.4533477,6.1045661,1,50,19648.66,.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0
302,5.8510947,0,0,6.787487,4.7838054,0,70,203096.17,.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,-999,0,0,8.7555904,5.2053142,0,90,58734.836,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
304,-999,0,0,3.8132067,2.6601422,1,10,-999,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
305,6.472774,1,0,-999,1.8083476,0,100,2769.5215,.0099999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0
306,-999,1,1,-999,4.2896624,0,5,2360.0059,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
307,4.0944586,0,0,2.5393929,2.4484634,0,90,508.47141,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308,3.8926036,0,0,4.3601451,4.1281819,0,30,5041.8247,.40000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
309,4.0123405,1,1,4.7292666,1.6840665,1,20,528.91748,.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
310,-999,0,0,6.3625746,4.4716272,0,25,-999,.15000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
311,3.4666924,1,1,3.9105942,3.1857009,1,30,1546.6672,.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
312,-999,1,1,-999,2.7543981,1,55,-999,.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
313,4.1406465,1,1,8.9815664,5.0388536,1,100,11750.06,.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
314,4.1147671,0,0,6.6296329,3.8110478,0,40,916.96649,.40000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
315,-999,1,0,-999,3.8512087,1,25,-999,.050000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
316,3.9204063,0,1,5.1802125,5.549119,0,20,18750.459,.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0
317,4.3888721,0,0,8.1508121,6.5576506,0,60,97108.063,.40000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
318,3.9336529,0,1,4.7724323,4.5302639,0,50,3651.0872,.30000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
319,4.2885442,1,1,5.1525831,3.5051496,0,20,2762.782,.44999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
320,4.073627,0,1,6.5199113,5.4495511,1,30,60631.055,.60000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0
321,4.7010446,1,1,-999,4.2279439,0,10,6837.9067,.15000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
322,5.111505,0,1,6.7212548,2.7133584,1,30,5651.769,.30000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
323,3.7083542,0,-999,8.8193359,6.6474924,0,15,352699.06,.60000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,-999,0,1,-999,4.2404013,0,30,-999,.52999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0
325,5.31708,0,0,2.5443542,1.4866079,0,30,1362.6486,.30000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
326,3.9092484,1,1,5.4062214,4.0187335,0,0,4152.0308,.23,0,0,0,0,0,0,1,0,0,0,0,0,0,0
327,5.6952219,1,1,7.3233571,5.5022764,0,30,233508.55,.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
328,5.1920176,1,0,5.0182295,3.2799122,0,70,5705.2632,.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329,3.4996703,0,0,5.0692983,1.182971,1,100,512.03436,.55000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330,-999,1,1,3.4476643,1.6857266,0,60,968.91296,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
331,4.7187576,1,1,9.4525614,6.2936153,1,40,73880.875,.60000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332,4.8755465,0,1,6.5235467,3.4251564,0,30,7413.6035,.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333,6.7579226,1,1,8.1929092,1.9489794,0,100,5549.7754,.15000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
334,-999,0,0,-999,4.3041234,0,40,-999,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
335,-999,0,1,6.3618784,4.1731863,0,99,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
336,-999,1,-999,4.2949028,4.436172,0,20,-999,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
337,3.7129438,0,0,1.9380291,1.1770959,0,0,278.53885,.40000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338,4.5924964,0,0,4.282023,2.4503005,0,80,2219.5752,.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0
339,5.3060308,1,0,1.3486392,2.8664968,1,30,5297.3379,.40000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
340,4.8507543,0,1,6.9535437,4.5912213,0,20,21458.275,.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0
341,4.1614256,0,0,3.8681579,4.1429677,0,70,23043.199,.30000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
342,-999,1,1,-999,3.4845831,1,25,-999,.33000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
343,3.9128799,1,1,6.8826747,4.8147039,0,20,22206.836,.40000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
344,4.6475377,0,1,0,1.309886,0,30,927.33545,.30000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,3.6585896,0,1,-999,4.2345624,1,20,9907.4355,.44999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
346,-999,1,0,-999,3.6223369,1,20,-999,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
347,-999,0,0,-999,3.048672,0,99,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
348,-999,0,-999,2.8535407,2.2955573,0,10,173.62338,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
349,-999,0,0,-999,2.2028792,0,100,-999,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
350,4.8655052,0,1,6.5568919,6.0497708,0,30,114124.92,.44999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
351,4.8355231,1,1,9.3275185,5.2769566,1,10,52785.762,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
352,3.4781029,1,0,5.0575352,4.6643066,1,5,6801.7339,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
353,3.930851,0,0,7.3185463,5.1321473,1,80,21344.465,.55000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
354,-999,1,0,4.373908,2.979116,0,2,1717.8695,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
355,5.9828849,1,1,6.7036753,5.406435,0,50,109372.29,.30000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
356,-999,0,0,2.4021461,2.3810313,0,10,1227.0956,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
357,4.4601698,0,1,6.5975432,5.5226684,0,50,81618.859,.40000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
358,4.4078989,0,1,5.5397735,3.6040316,0,50,10715.269,.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
359,-999,0,1,-999,6.6973128,0,50,252283.36,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
360,4.1979833,1,1,8.0440788,7.2477608,0,50,177559.05,.44999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
361,-999,1,1,6.1782527,8.0564365,0,90,7981389,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
362,5.417788,0,1,7.8345561,4.4244146,0,100,25832.297,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
363,3.8145788,0,1,5.396091,2.9895551,0,10,2915.8489,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364,4.7778778,0,1,11.271854,8.7127867,0,40,665445.06,.38999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
365,3.4275482,0,1,-999,1.9490666,1,50,606.79816,.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
366,-999,0,1,-999,4.8646221,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
367,-999,0,0,5.6538248,0,0,100,-999,.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0
368,-999,0,-999,-999,6.5084434,0,90,695786.31,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
369,-999,0,1,-999,3.8251805,0,50,-999,.55000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
370,-999,0,0,-999,2.2608516,0,15,-999,.34999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,4.1470928,1,1,7.2147164,3.8612599,1,70,5190.9536,.43000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
372,-999,0,0,-999,2.2296307,1,100,-999,.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
373,-999,1,1,0,3.4653273,0,0,8271.4473,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
374,4.6125522,0,1,8.8778906,6.221561,0,25,54300.742,.46000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
375,-999,0,0,-999,6.6600218,0,66,-999,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
376,-999,0,1,-999,5.9076447,1,10,68205.219,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
377,-999,0,-999,-999,6.9686275,0,30,703127.69,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
378,4.4095597,0,0,0,4.9931698,0,25,10009.854,.41999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
379,-999,0,1,-999,5.5504818,0,20,-999,.44999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
380,-999,1,1,-999,3.2224853,0,40,-999,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
381,3.7195997,0,1,5.6104498,4.7025056,0,15,23855.719,.60000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0
382,4.2805023,0,0,7.4854875,3.9232855,1,20,12337.309,.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
383,4.3318715,0,-999,7.1992903,6.0394192,0,30,25949.477,.15000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
384,3.8554096,1,0,0,2.6853244,1,0,621.97076,.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
385,4.9076366,0,1,6.4173927,4.8473372,0,70,33693.801,.34999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
386,-999,0,1,0,.71751457,1,100,-999,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
387,4.2654715,1,0,3.0726125,1.2442868,0,100,353.7272,.15000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
388,2.9319286,1,1,2.1964948,3.9409132,0,10,1170.6669,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
389,4.3109412,1,0,0,4.6698489,0,30,26884.676,.64999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390,-999,0,-999,-999,2.7870734,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
391,5.0787106,0,1,4.5267801,3.9035785,0,70,6362.2725,.050000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
392,4.3640699,0,1,6.3337407,6.3405433,0,40,62483.41,.52999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0
393,-999,1,0,0,2.2687621,0,38,-999,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
394,-999,0,1,-999,6.2915683,0,95,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
395,5.1999779,1,1,5.629889,2.6201365,0,10,6428.6055,.60000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
396,-999,0,1,-999,7.2997484,0,75,-999,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
397,4.3103962,0,1,6.1100321,6.4532099,0,40,62890.902,.40000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
398,4.1444988,1,1,1.4593353,2.768831,0,80,1470.0812,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
399,-999,1,1,-999,4.170867,0,5,-999,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
400,4.651197,0,0,2.8634698,2.9411707,1,10,1212.1951,.029999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
401,4.9204392,0,1,5.2454119,3.0470846,1,0,7586.8311,.69999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
402,-999,1,0,3.9903159,2.1987574,1,30,3688.4419,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
403,5.5240397,0,1,7.140326,4.2140675,0,60,24202.709,.059999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
404,3.9788208,0,1,6.3591452,5.7414055,0,15,25408.043,.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
405,-999,1,1,0,4.184082,0,40,-999,.30000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
406,4.2564969,0,0,2.0685096,2.7582014,1,100,1709.4884,.40000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
407,4.0707464,0,1,5.1687737,4.2502375,0,20,9027.4365,.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0
408,4.6937208,0,0,8.6376677,4.1524749,0,25,9932.208,.30000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
409,5.8528519,0,1,12.421988,6.9326386,0,25,1978703.4,.55000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
410,-999,1,1,0,4.2541409,0,40,-999,.30000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
411,5.2335572,1,0,7.1463065,4.4179134,0,15,20741.113,.30000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
412,-999,0,0,-999,4.5954528,0,15,17847.418,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
413,-999,0,0,-999,5.4669657,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
414,4.3626113,1,1,-999,2.346967,0,0,1474.1323,.69999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
415,-999,1,0,6.0131426,4.5106583,0,20,11709.28,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
416,3.8548019,0,1,5.0269518,4.3624516,0,20,5151.8369,.41999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
417,-999,0,1,-999,5.9875789,0,20,71966.883,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
418,-999,0,-999,1.0887038,2.210258,0,100,-999,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
419,4.0201573,1,1,3.7275567,2.1138122,0,50,418.77859,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
420,-999,0,0,-999,5.6203804,0,75,-999,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
421,-999,0,0,-999,4.7151985,0,50,8168.7427,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
422,4.6929975,0,1,8.8682775,6.2493129,0,60,65076.566,.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0
423,-999,0,0,6.3831735,4.6588187,0,35,33497.488,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
424,-999,0,0,0,1.2751216,0,0,-999,.69999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
425,3.6404111,0,0,5.7183261,5.1472754,0,15,23779.371,.55000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
426,3.909627,1,0,4.0364842,1.6865836,1,1,451.54218,.40000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
427,-999,0,0,-999,6.7968512,1,60,-999,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
428,-999,1,0,-999,3.798255,0,10,1120.0796,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
429,-999,0,0,6.1975803,2.2860966,0,25,1214.7177,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
430,-999,0,1,-999,5.2202005,0,100,53365.719,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
431,-999,1,-999,-999,5.0846753,0,50,8664.4668,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
432,6.4624906,1,0,5.6686006,3.1301911,0,100,7580.1245,.15000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
433,-999,1,0,4.723352,2.4079785,0,5,440.93259,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
434,3.386595,0,0,5.5339985,2.6760323,1,1,753.0976,.40000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
435,-999,1,0,1.4735674,3.1267798,0,100,-999,.30000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
